,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
1478,11/4/2020 13:44,Instagram,4118,177.0,0.04298203011170471,1.79E+16
1479,10/21/2020 7:52,Instagram,4559,196.0,0.042991884185128316,1.79E+16
1480,5/9/2020 10:50,Instagram,5184,223.0,0.04301697530864197,1.79E+16
1481,8/19/2020 19:46,Instagram,4273,184.0,0.043061081207582494,1.79E+16
1483,3/29/2020 19:36,Instagram,5329,230.0,0.04316006755488835,1.79E+16
1487,2/18/2020 14:09,Instagram,5708,247.0,0.04327259985984583,1.81E+16
1488,7/31/2020 17:52,Instagram,5580,242.0,0.043369175627240145,1.79E+16
1489,4/23/2020 10:26,Instagram,2790,121.0,0.043369175627240145,1.79E+16
1490,8/10/2020 16:54,Instagram,4701,204.0,0.04339502233567326,1.79E+16
1491,3/21/2020 7:53,Instagram,5460,237.0,0.043406593406593405,1.78E+16
1492,12/4/2020 16:11,Instagram,2717,118.0,0.04343025395656975,1.79E+16
1493,4/27/2020 18:13,Instagram,6078,264.0,0.04343534057255676,1.81E+16
1494,5/15/2020 15:35,Instagram,3490,152.0,0.04355300859598854,1.79E+16
1495,4/3/2020 7:50,Instagram,4889,213.0,0.04356719165473512,1.81E+16
1496,4/27/2020 20:15,Instagram,4784,209.0,0.043687290969899664,1.79E+16
1497,5/29/2020 14:13,Instagram,7370,322.0,0.043690637720488465,1.79E+16
1499,4/28/2020 10:06,Instagram,4134,182.0,0.0440251572327044,1.79E+16
1500,6/8/2020 19:49,Instagram,5633,248.0,0.04402627374400852,1.81E+16
1501,12/11/2020 11:26,Instagram,4467,197.0,0.044101186478621,1.79E+16
1502,5/8/2020 13:50,Instagram,3628,160.0,0.044101433296582136,1.78E+16
1503,7/10/2020 20:08,Instagram,3817,169.0,0.04427560911710768,1.79E+16
1504,5/19/2020 15:13,Instagram,4175,185.0,0.04431137724550898,1.78E+16
1509,11/19/2020 19:15,Instagram,4153,185.0,0.04454611124488322,1.79E+16
1510,4/12/2020 12:11,Instagram,3376,151.0,0.044727488151658765,1.79E+16
1514,7/3/2020 17:09,Instagram,3421,154.0,0.04501607717041801,1.79E+16
1515,2/14/2020 16:18,Instagram,5195,235.0,0.04523580365736285,1.79E+16
1516,9/20/2020 16:54,Instagram,5114,233.0,0.045561204536566285,1.79E+16
1517,8/12/2020 17:06,Instagram,5322,243.0,0.04565952649379933,1.79E+16
1518,12/1/2020 15:53,Instagram,4017,184.0,0.04580532735872542,1.79E+16
1519,4/13/2020 18:16,Instagram,5220,240.0,0.04597701149425287,1.78E+16
1521,2/4/2020 17:52,Instagram,5448,251.0,0.046071953010279,1.79E+16
1522,10/20/2020 17:06,Instagram,2862,132.0,0.04612159329140461,1.78E+16
1523,1/19/2020 11:47,Instagram,5567,257.0,0.04616490030537094,1.81E+16
1525,10/7/2020 16:54,Instagram,4869,225.0,0.04621072088724584,1.79E+16
1526,1/30/2020 8:17,Instagram,4905,227.0,0.04627930682976555,1.80E+16
1527,6/22/2020 16:50,Instagram,3544,165.0,0.04655756207674944,1.79E+16
1528,3/17/2020 8:06,Instagram,5660,264.0,0.046643109540636045,1.79E+16
1529,7/16/2020 17:10,Instagram,3472,162.0,0.04665898617511521,1.79E+16
1530,7/20/2020 17:14,Instagram,5249,245.0,0.046675557248999806,1.79E+16
1531,2/26/2020 12:06,Instagram,5012,234.0,0.04668794892258579,1.81E+16
1532,2/5/2020 11:20,Instagram,5633,263.0,0.04668915320433162,1.79E+16
1534,8/27/2020 13:07,Instagram,5369,251.0,0.046749860309182344,1.79E+16
1536,3/3/2020 12:11,Instagram,4669,219.0,0.04690511886913686,1.79E+16
1537,5/31/2020 10:54,Instagram,8947,420.0,0.04694310942215268,1.81E+16
1538,2/7/2020 16:02,Instagram,3963,187.0,0.04718647489275801,1.79E+16
1540,4/24/2020 14:05,Instagram,7430,351.0,0.047240915208613725,1.81E+16
1542,3/20/2020 8:17,Instagram,5953,284.0,0.04770703846799933,1.81E+16
1543,7/8/2020 16:55,Instagram,4701,225.0,0.047862156987874924,1.81E+16
1544,11/13/2020 16:14,Instagram,4738,227.0,0.047910510764035456,1.79E+16
1545,9/27/2020 17:06,Instagram,6259,300.0,0.047930979389678864,1.79E+16
1546,11/21/2020 15:50,Instagram,5084,244.0,0.04799370574350905,1.79E+16
1547,5/28/2020 11:13,Instagram,5203,250.0,0.04804920238324044,1.80E+16
1549,3/24/2020 11:21,Instagram,5028,242.0,0.04813046937151949,1.79E+16
1551,8/17/2020 19:55,Instagram,4867,235.0,0.04828436408465173,1.79E+16
1552,1/27/2020 16:22,Instagram,5459,264.0,0.048360505587103864,1.80E+16
1553,9/12/2020 16:53,Instagram,5147,249.0,0.04837769574509423,1.81E+16
1555,8/30/2020 17:14,Instagram,5794,281.0,0.048498446668967896,1.80E+16
1558,12/25/2020 14:22,Instagram,4164,203.0,0.048751200768491834,1.82E+16
1561,3/23/2020 20:17,Instagram,5035,246.0,0.04885799404170804,1.79E+16
1562,7/26/2020 17:08,Instagram,5913,290.0,0.04904447826822256,1.80E+16
1563,5/8/2020 15:56,Instagram,5106,251.0,0.04915785350567959,1.78E+16
1564,5/24/2020 11:10,Instagram,6346,312.0,0.04916482823826032,1.81E+16
1565,8/5/2020 16:46,Instagram,4858,239.0,0.049197200494030466,1.79E+16
1567,4/3/2020 13:47,Instagram,4972,245.0,0.04927594529364441,1.78E+16
1568,3/9/2020 18:14,Instagram,5554,274.0,0.04933381346777098,1.79E+16
1569,10/18/2020 17:12,Instagram,5645,279.0,0.04942426926483614,1.79E+16
1570,7/7/2020 20:07,Instagram,3419,169.0,0.049429657794676805,1.79E+16
1571,7/2/2020 10:31,Instagram,3619,179.0,0.04946117712075159,1.79E+16
1572,12/2/2020 6:48,Instagram,3776,187.0,0.04952330508474576,1.79E+16
1573,11/11/2020 6:52,Instagram,4215,209.0,0.04958481613285884,1.82E+16
1574,8/11/2020 16:54,Instagram,5016,249.0,0.049641148325358854,1.79E+16
1576,7/17/2020 17:15,Instagram,5332,265.0,0.049699924981245314,1.78E+16
1577,8/23/2020 12:29,Instagram,5880,293.0,0.049829931972789114,1.79E+16
1578,7/31/2020 10:27,Instagram,5836,291.0,0.049862919808087734,1.79E+16
1581,8/19/2020 17:10,Instagram,5267,263.0,0.049933548509588,1.79E+16
1582,2/8/2020 17:42,Instagram,3976,199.0,0.05005030181086519,1.78E+16
1583,10/12/2020 16:49,Instagram,5074,255.0,0.05025620811982657,1.81E+16
1584,8/17/2020 16:50,Instagram,5186,261.0,0.05032780563054377,1.79E+16
1585,11/5/2020 15:50,Instagram,5324,268.0,0.05033809166040571,1.79E+16
1588,4/17/2020 14:09,Instagram,5096,258.0,0.05062794348508634,1.79E+16
1592,1/17/2020 8:30,Instagram,5217,265.0,0.050795476327391224,1.78E+16
1593,2/24/2020 16:10,Instagram,3732,190.0,0.05091103965702037,1.79E+16
1594,3/23/2020 8:10,Instagram,4469,228.0,0.05101812486014769,1.79E+16
1595,12/9/2020 10:34,Instagram,4133,211.0,0.05105250423421244,1.79E+16
1597,10/27/2020 19:52,Instagram,3225,165.0,0.05116279069767442,1.79E+16
1599,3/16/2020 7:50,Instagram,6128,314.0,0.051240208877284595,1.79E+16
1600,3/30/2020 15:21,Instagram,6529,335.0,0.051309542043191915,1.79E+16
1601,11/23/2020 13:39,Instagram,3547,182.0,0.051310967014378345,1.79E+16
1602,3/29/2020 7:51,Instagram,5573,286.0,0.05131885878342006,1.79E+16
1603,9/21/2020 16:49,Instagram,3524,181.0,0.05136208853575482,1.79E+16
1605,1/28/2020 12:26,Instagram,5149,266.0,0.05166051660516605,1.81E+16
1606,4/11/2020 18:24,Instagram,5865,303.0,0.05166240409207161,1.81E+16
1607,5/16/2020 15:19,Instagram,5500,285.0,0.05181818181818182,1.79E+16
1608,11/22/2020 6:50,Instagram,4973,258.0,0.05188015282525638,1.79E+16
1609,7/24/2020 19:48,Instagram,6399,332.0,0.05188310673542741,1.82E+16
1612,12/3/2020 15:53,Instagram,3764,196.0,0.052072263549415514,1.79E+16
1613,2/7/2020 12:30,Instagram,6061,316.0,0.05213661112027718,1.78E+16
1614,8/21/2020 16:36,Instagram,5542,289.0,0.05214723926380368,1.79E+16
1617,5/4/2020 11:03,Instagram,6129,320.0,0.052210801109479524,1.79E+16
1618,6/18/2020 10:23,Instagram,5395,282.0,0.05227062094531974,1.78E+16
1619,3/27/2020 15:39,Instagram,5457,286.0,0.0524097489463075,1.81E+16
1620,1/21/2020 13:09,Instagram,4859,255.0,0.05247993414282774,1.78E+16
1622,1/16/2020 17:15,Instagram,5883,309.0,0.05252422233554309,1.79E+16
1623,3/22/2020 7:47,Instagram,5997,315.0,0.05252626313156578,1.79E+16
1624,2/21/2020 12:35,Instagram,5518,292.0,0.052917723812975714,1.79E+16
1626,4/12/2020 7:45,Instagram,5344,283.0,0.0529565868263473,1.79E+16
1627,3/30/2020 8:11,Instagram,5574,296.0,0.053103695730175815,1.79E+16
1628,6/26/2020 17:13,Instagram,6096,324.0,0.0531496062992126,1.79E+16
1629,6/18/2020 16:51,Instagram,7070,376.0,0.053182461103253184,1.81E+16
1631,6/25/2020 17:12,Instagram,6943,370.0,0.05329108454558548,1.78E+16
1633,2/4/2020 8:19,Instagram,4605,246.0,0.053420195439739415,1.79E+16
1634,4/6/2020 20:10,Instagram,5166,276.0,0.053426248548199766,1.79E+16
1636,5/23/2020 15:54,Instagram,6545,350.0,0.053475935828877004,1.79E+16
1637,4/17/2020 13:41,Instagram,5059,271.0,0.05356789879422811,1.79E+16
1638,1/31/2020 15:07,Instagram,5703,306.0,0.05365597054182009,1.78E+16
1639,7/17/2020 19:52,Instagram,5885,317.0,0.05386576040781648,1.79E+16
1640,9/9/2020 10:34,Instagram,5244,283.0,0.05396643783371472,1.79E+16
1642,8/10/2020 19:51,Instagram,5301,287.0,0.05414072816449726,1.81E+16
1643,9/13/2020 17:05,Instagram,5090,276.0,0.05422396856581532,1.79E+16
1644,10/3/2020 17:07,Instagram,6649,361.0,0.054293878778763724,1.79E+16
1645,3/10/2020 10:19,Instagram,7546,410.0,0.054333421680360455,1.79E+16
1646,4/23/2020 13:23,Instagram,5040,274.0,0.054365079365079366,1.79E+16
1647,7/6/2020 19:47,Instagram,6279,342.0,0.05446727185857621,1.80E+16
1648,5/7/2020 19:55,Instagram,3559,194.0,0.054509693734195,1.81E+16
1649,11/6/2020 15:46,Instagram,3606,197.0,0.054631170271769273,1.79E+16
1650,2/16/2020 10:51,Instagram,7654,419.0,0.05474261823882937,1.79E+16
1652,10/26/2020 16:46,Instagram,4534,249.0,0.05491839435377151,1.80E+16
1653,1/9/2020 7:58,Instagram,5874,323.0,0.05498808307797072,1.80E+16
1654,9/9/2020 16:52,Instagram,5906,325.0,0.055028784287165594,1.79E+16
1655,12/10/2020 10:03,Instagram,4662,257.0,0.05512655512655513,1.82E+16
1657,6/15/2020 17:19,Instagram,7503,414.0,0.055177928828468614,1.81E+16
1658,5/6/2020 13:14,Instagram,5036,278.0,0.055202541699761715,1.79E+16
1659,7/2/2020 10:47,Instagram,6983,386.0,0.05527710153229271,1.79E+16
1660,1/18/2020 13:10,Instagram,5371,297.0,0.05529696518339229,1.78E+16
1661,8/13/2020 16:51,Instagram,4900,271.0,0.05530612244897959,1.81E+16
1662,3/17/2020 9:17,Instagram,5329,295.0,0.05535747795083505,1.79E+16
1663,12/18/2020 15:54,Instagram,3105,172.0,0.05539452495974235,1.80E+16
1664,9/24/2020 17:09,Instagram,5499,305.0,0.05546462993271504,1.79E+16
1665,3/20/2020 15:39,Instagram,5095,283.0,0.055544651619234546,1.79E+16
1666,12/23/2020 10:10,Instagram,3597,200.0,0.055601890464275786,1.81E+16
1668,2/28/2020 11:45,Instagram,5519,308.0,0.055807211451349883,1.78E+16
1669,8/5/2020 17:13,Instagram,5017,280.0,0.055810245166434125,1.79E+16
1670,12/6/2020 7:05,Instagram,5321,297.0,0.0558165758316106,1.79E+16
1673,7/24/2020 17:12,Instagram,5619,314.0,0.05588182950702972,1.79E+16
1674,8/24/2020 16:48,Instagram,4851,272.0,0.056070913213770356,1.80E+16
1675,11/11/2020 16:07,Instagram,4918,276.0,0.05612037413582757,1.81E+16
1677,3/27/2020 8:14,Instagram,5128,288.0,0.056162246489859596,1.79E+16
1678,4/10/2020 14:21,Instagram,6197,349.0,0.05631757301920284,1.81E+16
1679,1/31/2020 17:41,Instagram,6299,356.0,0.05651690744562629,1.78E+16
1680,8/22/2020 17:07,Instagram,8298,469.0,0.05651964328753917,1.79E+16
1682,10/10/2020 16:50,Instagram,5791,328.0,0.05663961319288551,1.81E+16
1683,2/11/2020 11:30,Instagram,5718,324.0,0.05666316894018888,1.79E+16
1685,3/10/2020 8:09,Instagram,6583,374.0,0.05681300319003494,1.81E+16
1687,12/17/2020 7:06,Instagram,3940,225.0,0.05710659898477157,1.79E+16
1689,11/9/2020 16:07,Instagram,5677,326.0,0.057424696142328695,1.79E+16
1690,7/6/2020 16:49,Instagram,6366,367.0,0.057650015708451144,1.79E+16
1692,8/15/2020 16:47,Instagram,6768,393.0,0.05806737588652482,1.78E+16
1693,5/5/2020 14:45,Instagram,3513,204.0,0.05807002561912895,1.81E+16
1694,1/21/2020 17:37,Instagram,7145,416.0,0.05822253324002799,1.79E+16
1695,12/11/2020 6:51,Instagram,4396,256.0,0.05823475887170155,1.79E+16
1696,3/12/2020 8:08,Instagram,6313,368.0,0.05829241248217963,1.78E+16
1697,10/4/2020 16:54,Instagram,5470,319.0,0.058318098720292505,1.81E+16
1698,11/2/2020 15:46,Instagram,3781,221.0,0.05845014546416292,1.79E+16
1699,4/15/2020 17:08,Instagram,5113,300.0,0.05867396831605711,1.80E+16
1700,4/7/2020 7:54,Instagram,6490,381.0,0.05870570107858243,1.81E+16
1701,1/12/2020 11:42,Instagram,5749,338.0,0.05879283353626718,1.79E+16
1703,3/12/2020 17:34,Instagram,8452,499.0,0.059039280643634645,1.78E+16
1704,7/19/2020 17:13,Instagram,6773,400.0,0.059058024509080174,1.79E+16
1705,6/30/2020 17:15,Instagram,6752,399.0,0.0590936018957346,1.79E+16
1706,9/30/2020 8:08,Instagram,5141,304.0,0.059132464501069834,1.79E+16
1709,4/8/2020 13:27,Instagram,5572,330.0,0.059224694903086864,1.81E+16
1710,1/13/2020 16:22,Instagram,4755,282.0,0.05930599369085174,1.81E+16
1713,6/25/2020 19:50,Instagram,6311,375.0,0.05942006021232768,1.79E+16
1716,5/14/2020 19:47,Instagram,3493,209.0,0.059833953621528775,1.79E+16
1718,11/16/2020 15:50,Instagram,4592,275.0,0.059886759581881534,1.82E+16
1719,3/13/2020 9:25,Instagram,7588,455.0,0.05996309963099631,1.81E+16
1720,7/23/2020 15:37,Instagram,4819,289.0,0.05997094832952895,1.81E+16
1721,2/19/2020 11:55,Instagram,5222,314.0,0.06013021830716201,1.81E+16
1722,10/19/2020 16:49,Instagram,6186,372.0,0.06013579049466537,1.81E+16
1724,8/28/2020 17:14,Instagram,5865,353.0,0.060187553282182435,1.79E+16
1725,1/24/2020 14:23,Instagram,4213,254.0,0.0602895798718253,1.81E+16
1727,1/10/2020 16:32,Instagram,4771,288.0,0.060364703416474534,1.79E+16
1728,12/27/2020 7:09,Instagram,4693,284.0,0.060515661623694865,1.79E+16
1729,3/8/2020 19:48,Instagram,8880,538.0,0.060585585585585584,1.79E+16
1731,12/13/2020 7:10,Instagram,5040,307.0,0.06091269841269841,1.79E+16
1732,1/29/2020 9:44,Instagram,5470,334.0,0.06106032906764168,1.78E+16
1733,11/19/2020 15:50,Instagram,7009,428.0,0.06106434584106149,1.79E+16
1734,11/28/2020 9:45,Instagram,5277,323.0,0.061209020276672355,1.79E+16
1735,9/3/2020 7:51,Instagram,6563,402.0,0.06125247600182843,1.79E+16
1737,1/3/2020 17:20,Instagram,4891,300.0,0.06133714986710284,1.79E+16
1738,12/16/2020 10:10,Instagram,4483,275.0,0.061342850769573944,1.79E+16
1739,7/10/2020 17:06,Instagram,6093,374.0,0.06138191367142622,1.79E+16
1740,8/20/2020 20:12,Instagram,6251,384.0,0.06143017117261238,1.78E+16
1741,4/30/2020 10:54,Instagram,3234,199.0,0.061533704390847245,1.79E+16
1742,5/16/2020 14:57,Instagram,4725,291.0,0.061587301587301586,1.81E+16
1744,11/17/2020 16:05,Instagram,4830,298.0,0.06169772256728778,1.79E+16
1747,1/16/2020 8:20,Instagram,6993,432.0,0.06177606177606178,1.79E+16
1748,1/7/2020 13:18,Instagram,5686,352.0,0.06190643686246922,1.79E+16
1749,10/25/2020 17:10,Instagram,5640,350.0,0.06205673758865248,1.79E+16
1750,4/2/2020 8:14,Instagram,5262,327.0,0.062143671607753706,1.80E+16
1751,3/28/2020 7:50,Instagram,6040,376.0,0.06225165562913907,1.79E+16
1752,12/7/2020 15:44,Instagram,5044,314.0,0.06225218080888184,1.79E+16
1753,2/26/2020 10:24,Instagram,5301,330.0,0.0622524052065648,1.79E+16
1754,10/30/2020 16:54,Instagram,6357,396.0,0.06229353468617272,1.79E+16
1756,2/10/2020 16:01,Instagram,5880,367.0,0.06241496598639456,1.79E+16
1758,11/25/2020 6:54,Instagram,7137,447.0,0.06263135771332493,1.79E+16
1759,9/11/2020 12:49,Instagram,6082,382.0,0.06280828674778033,1.79E+16
1760,12/14/2020 20:21,Instagram,5941,374.0,0.06295236492173034,1.82E+16
1763,10/28/2020 16:51,Instagram,6093,386.0,0.06335138683735433,1.82E+16
1764,7/13/2020 16:47,Instagram,6613,419.0,0.06336004838953577,1.79E+16
1765,2/23/2020 11:40,Instagram,6076,385.0,0.06336405529953917,1.79E+16
1766,11/4/2020 15:47,Instagram,7857,498.0,0.06338297059946545,1.79E+16
1767,10/1/2020 8:06,Instagram,9205,585.0,0.06355241716458447,1.80E+16
1768,5/1/2020 9:50,Instagram,6211,395.0,0.06359684430848495,1.79E+16
1770,8/7/2020 13:21,Instagram,6137,391.0,0.06371191135734072,1.82E+16
1771,11/11/2020 18:09,Instagram,6537,417.0,0.0637907296925195,1.79E+16
1772,4/21/2020 9:17,Instagram,5244,335.0,0.06388253241800153,1.79E+16
1773,2/8/2020 8:00,Instagram,6803,436.0,0.06408937233573424,1.79E+16
1774,1/1/2020 8:13,Instagram,6879,441.0,0.0641081552551243,1.80E+16
1775,10/17/2020 17:15,Instagram,7240,465.0,0.06422651933701658,1.79E+16
1776,10/29/2020 13:57,Instagram,4966,319.0,0.06423681031010874,1.79E+16
1777,8/16/2020 17:05,Instagram,7556,486.0,0.06431974589730016,1.81E+16
1778,4/28/2020 8:55,Instagram,5776,372.0,0.06440443213296398,1.81E+16
1781,6/20/2020 10:13,Instagram,8369,540.0,0.06452383797347354,1.80E+16
1783,2/7/2020 15:31,Instagram,6323,410.0,0.06484263798829669,1.79E+16
1784,6/9/2020 19:48,Instagram,6306,409.0,0.06485886457342213,1.79E+16
1785,7/18/2020 16:50,Instagram,8305,539.0,0.06490066225165562,1.79E+16
1786,9/18/2020 17:06,Instagram,5932,385.0,0.06490222521915037,1.79E+16
1787,6/17/2020 17:15,Instagram,5438,353.0,0.06491357116586981,1.79E+16
1789,7/5/2020 12:46,Instagram,8984,584.0,0.06500445235975066,1.79E+16
1790,2/5/2020 16:55,Instagram,5614,365.0,0.06501603135019594,1.79E+16
1791,4/5/2020 7:45,Instagram,8055,525.0,0.06517690875232775,1.78E+16
1792,12/20/2020 16:14,Instagram,4869,318.0,0.06531115218730746,1.81E+16
1793,2/14/2020 9:55,Instagram,5816,380.0,0.06533700137551582,1.79E+16
1794,4/16/2020 9:45,Instagram,5065,331.0,0.06535044422507404,1.79E+16
1795,9/17/2020 16:53,Instagram,6698,439.0,0.06554195282173783,1.78E+16
1796,4/14/2020 9:06,Instagram,9114,598.0,0.06561334211103796,1.79E+16
1797,1/15/2020 15:44,Instagram,5394,354.0,0.06562847608453838,1.79E+16
1798,9/14/2020 14:55,Instagram,4754,312.0,0.06562894404711822,1.79E+16
1799,5/2/2020 15:59,Instagram,5730,377.0,0.06579406631762652,1.80E+16
1802,6/29/2020 12:05,Instagram,6705,444.0,0.06621923937360179,1.79E+16
1803,10/13/2020 17:20,Instagram,4650,308.0,0.06623655913978495,1.79E+16
1804,7/13/2020 14:48,Instagram,6718,445.0,0.06623995236677582,1.79E+16
1805,5/27/2020 7:54,Instagram,6232,413.0,0.06627086007702182,1.79E+16
1806,6/24/2020 17:08,Instagram,7659,508.0,0.06632719676197937,1.79E+16
1807,12/28/2020 14:39,Instagram,5186,344.0,0.06633243347473969,1.79E+16
1808,5/19/2020 15:06,Instagram,5135,341.0,0.06640701071080818,1.80E+16
1809,3/11/2020 7:49,Instagram,8389,558.0,0.06651567528906902,1.79E+16
1811,6/8/2020 16:56,Instagram,5020,337.0,0.06713147410358565,1.79E+16
1813,2/25/2020 13:57,Instagram,5684,383.0,0.06738212526389867,1.81E+16
1814,1/8/2020 9:15,Instagram,6229,420.0,0.06742655321881522,1.81E+16
1815,2/12/2020 10:28,Instagram,6110,412.0,0.06743044189852701,1.81E+16
1816,1/17/2020 12:57,Instagram,6764,457.0,0.06756357185097575,1.79E+16
1817,7/21/2020 20:09,Instagram,8332,564.0,0.06769083053288526,1.81E+16
1818,5/18/2020 19:51,Instagram,6906,468.0,0.0677671589921807,1.79E+16
1819,7/4/2020 10:51,Instagram,7121,483.0,0.06782755231006882,1.81E+16
1820,10/22/2020 17:08,Instagram,5152,350.0,0.06793478260869565,1.79E+16
1821,10/24/2020 16:46,Instagram,6162,419.0,0.06799740344044142,1.79E+16
1823,5/10/2020 19:45,Instagram,6305,431.0,0.0683584456780333,1.81E+16
1825,6/14/2020 12:45,Instagram,9825,673.0,0.06849872773536896,1.79E+16
1826,4/12/2020 19:36,Instagram,8112,556.0,0.06854043392504931,1.80E+16
1827,11/26/2020 8:09,Instagram,5529,379.0,0.06854765780430458,1.79E+16
1828,2/19/2020 10:26,Instagram,7018,483.0,0.06882302650327729,1.79E+16
1829,7/27/2020 17:09,Instagram,6008,414.0,0.0689081225033289,1.79E+16
1830,11/1/2020 6:50,Instagram,9118,629.0,0.06898442640930029,1.79E+16
1831,6/9/2020 16:53,Instagram,5892,408.0,0.06924643584521385,1.81E+16
1833,1/4/2020 15:50,Instagram,8853,615.0,0.06946797695696375,1.81E+16
1834,1/25/2020 13:27,Instagram,8345,581.0,0.06962252846015578,1.81E+16
1836,7/9/2020 13:53,Instagram,5503,385.0,0.06996183899691077,1.79E+16
1837,5/20/2020 11:27,Instagram,7634,537.0,0.07034320146712078,1.79E+16
1838,9/2/2020 17:05,Instagram,9400,662.0,0.07042553191489362,1.79E+16
1839,8/3/2020 16:53,Instagram,3762,265.0,0.07044125465178097,1.79E+16
1840,12/18/2020 10:48,Instagram,6748,477.0,0.07068761114404268,1.79E+16
1841,11/8/2020 15:45,Instagram,7687,545.0,0.07089892025497593,1.79E+16
1842,5/16/2020 22:42,Instagram,6093,432.0,0.07090103397341212,1.79E+16
1845,1/22/2020 9:43,Instagram,7463,534.0,0.07155299477421949,1.79E+16
1846,3/25/2020 10:45,Instagram,5709,409.0,0.07164126817306007,1.80E+16
1847,8/27/2020 16:49,Instagram,6942,498.0,0.07173725151253241,1.79E+16
1848,7/11/2020 10:17,Instagram,8041,578.0,0.07188160676532769,1.79E+16
1849,8/6/2020 13:28,Instagram,6425,462.0,0.07190661478599222,1.78E+16
1850,2/4/2020 14:04,Instagram,1845,133.0,0.07208672086720867,1.81E+16
1853,10/11/2020 17:06,Instagram,7283,534.0,0.07332143347521626,1.79E+16
1854,11/14/2020 16:13,Instagram,6474,476.0,0.07352486870559159,1.78E+16
1855,2/3/2020 7:00,Instagram,8116,599.0,0.07380482996550025,1.79E+16
1856,4/21/2020 11:22,Instagram,6879,509.0,0.07399331298153801,1.79E+16
1860,10/21/2020 16:52,Instagram,7360,550.0,0.07472826086956522,1.82E+16
1863,2/28/2020 15:44,Instagram,10858,813.0,0.07487566771044392,1.79E+16
1864,3/4/2020 10:05,Instagram,5910,443.0,0.07495769881556684,1.79E+16
1865,6/19/2020 12:01,Instagram,6938,526.0,0.07581435572211012,1.79E+16
1867,8/3/2020 19:51,Instagram,7645,587.0,0.07678221059516023,1.79E+16
1868,4/22/2020 15:17,Instagram,4403,339.0,0.07699295934590052,1.81E+16
1871,6/29/2020 16:48,Instagram,6927,542.0,0.07824455031037968,1.79E+16
1873,9/23/2020 8:21,Instagram,5872,463.0,0.07884877384196186,1.79E+16
1874,6/11/2020 19:51,Instagram,8332,659.0,0.07909265482477196,1.81E+16
1875,7/16/2020 15:05,Instagram,5915,468.0,0.07912087912087912,1.79E+16
1877,1/20/2020 11:00,Instagram,5972,474.0,0.07937039517749497,1.82E+16
1879,10/15/2020 17:18,Instagram,6780,548.0,0.0808259587020649,1.79E+16
1880,9/28/2020 17:23,Instagram,6257,506.0,0.08086942624260827,1.79E+16
1881,3/6/2020 15:59,Instagram,10446,849.0,0.08127512923607122,1.81E+16
1883,10/14/2020 17:12,Instagram,8124,663.0,0.08161004431314624,1.79E+16
1884,2/21/2020 21:22,Instagram,7778,635.0,0.08164052455644125,1.81E+16
1886,7/30/2020 15:25,Instagram,7829,643.0,0.08213054029888875,1.82E+16
1888,10/8/2020 7:47,Instagram,5783,477.0,0.08248314023863047,1.78E+16
1889,12/30/2020 10:15,Instagram,10469,865.0,0.08262489253987965,1.81E+16
1891,2/29/2020 11:58,Instagram,8957,743.0,0.08295188121022663,1.78E+16
1892,1/9/2020 13:20,Instagram,10691,893.0,0.08352820129080535,1.79E+16
1894,8/14/2020 10:35,Instagram,8589,725.0,0.08441029223425311,1.81E+16
1896,5/21/2020 9:58,Instagram,7473,633.0,0.08470493777599358,1.79E+16
1899,6/11/2020 16:51,Instagram,6411,546.0,0.08516612072999533,1.79E+16
1901,5/13/2020 13:18,Instagram,5484,472.0,0.08606856309263311,1.81E+16
1902,10/5/2020 16:47,Instagram,7056,614.0,0.08701814058956917,1.80E+16
1903,2/9/2020 18:15,Instagram,9579,843.0,0.08800501096147824,1.79E+16
1904,12/21/2020 21:30,Instagram,4687,416.0,0.08875613398762534,1.80E+16
1905,1/6/2020 9:54,Instagram,8784,780.0,0.08879781420765027,1.79E+16
1906,1/6/2020 15:01,Instagram,4899,436.0,0.08899775464380486,1.80E+16
1907,12/12/2020 9:51,Instagram,12846,1147.0,0.0892884944729877,1.79E+16
1908,6/28/2020 15:10,Instagram,11745,1053.0,0.0896551724137931,1.81E+16
1909,11/13/2020 15:45,Instagram,23794,2147.0,0.09023283180633773,1.82E+16
1912,5/21/2020 15:30,Instagram,8394,778.0,0.09268525137002621,1.79E+16
1914,9/16/2020 16:46,Instagram,5738,542.0,0.09445799930289299,1.81E+16
1915,6/4/2020 10:45,Instagram,17954,1775.0,0.0988637629497605,1.81E+16
1921,8/7/2020 16:48,Instagram,12381,1305.0,0.10540344075599709,1.79E+16
1922,4/24/2020 16:04,Instagram,10589,1127.0,0.10643120219095288,1.78E+16
1923,5/26/2020 14:12,Instagram,12370,1318.0,0.10654810024252223,1.79E+16
1924,7/22/2020 15:50,Instagram,11375,1254.0,0.11024175824175825,1.81E+16
1925,2/2/2020 11:25,Instagram,15605,1722.0,0.11034924703620634,1.79E+16
1930,6/1/2020 19:49,Instagram,13999,1641.0,0.1172226587613401,1.79E+16
1936,10/31/2020 11:12,Instagram,12936,1592.0,0.12306740878169449,1.79E+16
1937,4/25/2020 14:56,Instagram,18908,2461.0,0.1301565474931246,1.79E+16
1939,3/24/2020 10:53,Instagram,270,43.0,0.15925925925925927,1.79E+16
0,5/11/2020 8:53,LinkedIn,72,-11.0,-0.1527777777777778,6.67E+18
1,5/11/2020 8:52,LinkedIn,68,-10.0,-0.14705882352941177,6.67E+18
