,Date,Network,Impressions,Engagements,Engagement Rate,Post ID
5,2020-01-31 13:48:00,Facebook,29,0.0,0.0,82777273087_10157964614048088
25,2020-03-19 08:32:00,Facebook,1733,0.0,0.0,82777273087_10158108398363088
42,2020-11-05 15:00:00,Facebook,1122,0.0,0.0,82777273087_10158785186668088
54,2020-04-01 17:53:00,Facebook,1191,11.0,0.009235936188077247,82777273087_10158160206033088
55,2020-04-15 15:54:00,Facebook,1771,36.0,0.020327498588368152,82777273087_10158209100833088
57,2020-04-11 15:13:00,Facebook,1628,1.0,0.0006142506142506142,82777273087_10158194321588088
59,2020-05-28 11:12:00,Facebook,3002,35.0,0.011658894070619586,82777273087_10158357402778088
60,2020-04-12 09:09:00,Facebook,1910,14.0,0.007329842931937173,82777273087_10158197007068088
61,2020-05-06 17:03:00,Facebook,1480,25.0,0.016891891891891893,82777273087_10158288787093088
62,2020-04-23 10:26:00,Facebook,1203,17.0,0.014131338320864505,82777273087_10158239422978088
71,2020-03-14 11:29:00,Facebook,1863,35.0,0.01878690284487386,82777273087_10158091395183088
73,2020-04-16 10:50:00,Facebook,1315,22.0,0.016730038022813688,82777273087_10158211792758088
76,2020-03-18 17:10:00,Facebook,1779,33.0,0.01854974704890388,82777273087_10158106154178088
78,2020-03-04 11:13:00,Facebook,1535,22.0,0.014332247557003257,82777273087_10158061977763088
81,2020-09-18 10:36:00,Facebook,1443,3.0,0.002079002079002079,82777273087_10158670878748088
83,2020-07-28 11:42:00,Facebook,1679,3.0,0.001786777843954735,82777273087_10158539440313088
88,2020-04-30 14:27:00,Facebook,1368,2.0,0.0014619883040935672,82777273087_10158267217778088
90,2020-03-20 08:14:00,Facebook,2527,26.0,0.010288880094974277,82777273087_10158112240048088
92,2020-04-04 15:10:00,Facebook,2134,3.0,0.0014058106841611997,82777273087_10158169930578088
103,2020-04-30 16:56:00,Facebook,2068,40.0,0.019342359767891684,82777273087_10158267650413088
107,2020-03-25 17:12:00,Facebook,1726,37.0,0.021436848203939745,82777273087_10158133787903088
109,2020-03-08 10:53:00,Facebook,2555,24.0,0.00939334637964775,82777273087_10158073296178088
114,2020-08-26 11:46:00,Facebook,3030,27.0,0.00891089108910891,82777273087_10158612101663088
122,2020-03-28 11:09:00,Facebook,1998,3.0,0.0015015015015015015,82777273087_10158144315053088
123,2020-05-15 10:58:00,Facebook,2590,38.0,0.014671814671814672,82777273087_10158317205338088
125,2020-05-07 17:19:00,Facebook,1742,35.0,0.020091848450057407,82777273087_10158292333133088
128,2020-09-02 11:47:00,Facebook,2730,39.0,0.014285714285714285,82777273087_10158630179603088
132,2020-12-29 06:34:00,Facebook,1306,5.0,0.0038284839203675345,82777273087_10158907455348088
133,2020-07-27 09:06:00,Facebook,3172,41.0,0.012925598991172762,82777273087_10158536319948088
136,2020-03-22 04:51:00,Facebook,2145,4.0,0.0018648018648018648,82777273087_10158119495503088
138,2020-11-13 16:52:00,Facebook,1282,5.0,0.0039001560062402497,82777273087_10158803999973088
140,2020-12-26 21:01:00,Facebook,1706,4.0,0.0023446658851113715,82777273087_10158902590753088
146,2020-03-15 07:58:00,Facebook,2080,4.0,0.0019230769230769232,82777273087_10158094060368088
147,2020-01-27 10:01:00,Facebook,878,16.0,0.018223234624145785,82777273087_10157948420318088
148,2020-10-21 18:55:00,Facebook,1437,1.0,0.0006958942240779402,82777273087_10158750174668088
149,2020-08-04 11:12:00,Facebook,2052,5.0,0.0024366471734892786,82777273087_10158557889683088
150,2020-12-30 13:16:00,Facebook,816,3.0,0.003676470588235294,82777273087_10158910711978088
151,2020-03-24 11:15:00,Facebook,2028,4.0,0.0019723865877712033,82777273087_10158128722883088
152,2020-06-08 18:16:00,Facebook,2610,25.0,0.009578544061302681,82777273087_10158393109268088
154,2020-02-07 15:28:00,Facebook,1690,31.0,0.018343195266272188,82777273087_10157985999808088
155,2020-03-09 11:05:00,Facebook,1757,16.0,0.00910643141718839,82777273087_10158076284148088
160,2020-03-07 12:23:00,Facebook,1777,3.0,0.0016882386043894203,82777273087_10158070535438088
161,2020-02-13 09:34:00,Facebook,1766,21.0,0.01189127972819932,82777273087_10158003070143088
175,2020-04-13 22:02:00,Facebook,1709,5.0,0.002925687536571094,82777273087_10158202989238088
185,2020-04-28 11:18:00,Facebook,1631,4.0,0.002452483139178418,82777273087_10158259354703088
190,2020-04-01 10:47:00,Facebook,2215,48.0,0.02167042889390519,82777273087_10158158996938088
192,2020-11-01 09:22:00,Facebook,1604,5.0,0.003117206982543641,82777273087_10158775655283088
201,2020-11-05 14:33:00,Facebook,1361,6.0,0.00440852314474651,82777273087_10158785142918088
202,2020-03-23 11:09:00,Facebook,2037,2.0,0.0009818360333824251,82777273087_10158124789828088
208,2020-01-14 10:08:00,Facebook,1938,29.0,0.014963880288957688,82777273087_10157910245228088
209,2020-02-21 07:06:00,Facebook,1410,25.0,0.01773049645390071,82777273087_10158026497813088
212,2020-03-03 18:46:00,Facebook,1787,17.0,0.009513150531617236,82777273087_10158060121203088
215,2020-10-18 10:40:00,Facebook,1627,6.0,0.0036877688998156115,82777273087_10158742576913088
217,2020-01-18 10:08:00,Facebook,1930,6.0,0.0031088082901554403,82777273087_10157922060848088
218,2020-11-13 16:56:00,Facebook,1441,8.0,0.005551700208188758,82777273087_10158804003958088
219,2020-08-31 14:22:00,Facebook,1759,7.0,0.003979533826037522,82777273087_10158625346453088
221,2020-10-24 18:22:00,Facebook,1435,3.0,0.0020905923344947735,82777273087_10158757095163088
224,2020-12-11 14:51:00,Facebook,945,4.0,0.004232804232804233,82777273087_10158866938998088
226,2020-12-19 14:42:00,Facebook,1250,4.0,0.0032,82777273087_10158885203093088
229,2020-12-01 14:47:00,Facebook,1240,2.0,0.0016129032258064516,82777273087_10158843751963088
231,2020-10-27 16:12:00,Facebook,463,2.0,0.004319654427645789,82777273087_10158763813538088
234,2020-04-26 18:27:00,Facebook,1524,2.0,0.0013123359580052493,82777273087_10158253365033088
236,2020-01-19 10:22:00,Facebook,1979,6.0,0.003031834259727135,82777273087_10157924967273088
239,2020-03-03 15:58:00,Facebook,1501,3.0,0.001998667554963358,82777273087_10158059762988088
241,2020-11-02 11:50:00,Facebook,1195,6.0,0.00502092050209205,82777273087_10158778096573088
243,2020-12-21 14:10:00,Facebook,1487,7.0,0.004707464694014795,82777273087_10158890178278088
244,2020-01-06 10:10:00,Facebook,2404,72.0,0.029950083194675542,82777273087_10157887411328088
245,2020-04-09 10:40:00,Facebook,1778,1.0,0.0005624296962879641,82777273087_10158186284313088
248,2020-03-29 10:53:00,Facebook,2212,4.0,0.0018083182640144665,82777273087_10158148210468088
249,2020-11-23 13:52:00,Facebook,1467,7.0,0.004771642808452625,82777273087_10158826772498088
251,2020-02-15 10:04:00,Facebook,1831,21.0,0.011469142545057346,82777273087_10158009379078088
256,2020-02-24 15:58:00,Facebook,1544,16.0,0.010362694300518135,82777273087_10158036596888088
259,2020-04-25 15:17:00,Facebook,2007,6.0,0.0029895366218236174,82777273087_10158248920673088
261,2020-02-10 11:53:00,Facebook,2795,38.0,0.013595706618962432,82777273087_10157994554018088
264,2020-04-30 11:33:00,Facebook,1283,3.0,0.002338269680436477,82777273087_10158266738088088
267,2020-12-14 09:07:00,Facebook,704,5.0,0.007102272727272727,82777273087_10158873286468088
269,2020-04-14 19:42:00,Facebook,1658,6.0,0.0036188178528347406,82777273087_10158206152548088
270,2020-02-29 10:21:00,Facebook,1933,4.0,0.0020693222969477496,82777273087_10158050224403088
272,2020-01-30 09:51:00,Facebook,1783,8.0,0.00448681996634885,82777273087_10157959894228088
274,2020-09-08 13:39:00,Facebook,1638,9.0,0.005494505494505495,82777273087_10158645868143088
277,2020-12-23 13:37:00,Facebook,1905,9.0,0.004724409448818898,82777273087_10158894373453088
278,2020-11-25 13:44:00,Facebook,1493,7.0,0.004688546550569324,82777273087_10158830926983088
279,2020-05-02 18:00:00,Facebook,1900,5.0,0.002631578947368421,82777273087_10158274952233088
282,2020-02-08 17:42:00,Facebook,2549,36.0,0.014123185562965868,82777273087_10157989476583088
287,2020-09-25 10:40:00,Facebook,1342,5.0,0.0037257824143070045,82777273087_10158687521228088
294,2020-07-30 13:27:00,Facebook,1576,2.0,0.0012690355329949238,82777273087_10158545154413088
295,2020-01-28 09:40:00,Facebook,1968,12.0,0.006097560975609756,82777273087_10157951304248088
296,2020-12-28 14:00:00,Facebook,1787,30.0,0.016787912702853944,82777273087_3546837868716668
297,2020-12-06 07:52:00,Facebook,2226,11.0,0.004941599281221923,82777273087_10158855190453088
298,2020-11-22 07:30:00,Facebook,1698,9.0,0.00530035335689046,82777273087_10158824036138088
300,2020-04-18 15:17:00,Facebook,2215,7.0,0.003160270880361174,82777273087_10158220300443088
301,2020-04-03 16:51:00,Facebook,1954,4.0,0.0020470829068577278,82777273087_10158166993568088
303,2020-12-09 13:35:00,Facebook,1419,7.0,0.004933051444679351,82777273087_10158862166293088
306,2020-12-13 07:33:00,Facebook,1666,8.0,0.004801920768307323,82777273087_10158870941148088
307,2020-01-24 15:55:00,Facebook,1628,29.0,0.017813267813267815,82777273087_10157939962873088
308,2020-11-13 15:33:00,Facebook,1663,5.0,0.003006614552014432,82777273087_10158803862728088
312,2020-11-22 19:03:00,Facebook,1645,9.0,0.00547112462006079,82777273087_10158825234813088
315,2020-12-04 15:42:00,Facebook,2122,12.0,0.005655042412818096,82777273087_10158850910413088
319,2020-03-17 11:17:00,Facebook,1862,4.0,0.0021482277121374865,82777273087_10158101355953088
320,2020-05-03 10:45:00,Facebook,2109,6.0,0.002844950213371266,82777273087_10158277253448088
323,2020-05-06 16:43:00,Facebook,1730,6.0,0.003468208092485549,82777273087_10158288740608088
326,2020-03-19 10:55:00,Facebook,1838,6.0,0.003264417845484222,82777273087_10158108858668088
328,2020-05-19 19:40:00,Facebook,1959,8.0,0.00408371618172537,82777273087_10158330703258088
330,2020-11-29 07:59:00,Facebook,1709,4.0,0.0023405500292568754,82777273087_10158838876858088
331,2020-07-18 10:33:00,Facebook,5382,62.0,0.011519881085098476,82777273087_10158512513708088
335,2020-12-03 08:00:00,Facebook,1334,4.0,0.0029985007496251873,82777273087_10158847485748088
337,2020-10-23 15:40:00,Facebook,1091,6.0,0.005499541704857928,82777273087_10158754185103088
344,2020-05-18 15:52:00,Facebook,1920,5.0,0.0026041666666666665,82777273087_10158326980203088
345,2020-07-08 11:06:00,Facebook,1316,4.0,0.00303951367781155,82777273087_10158485591483088
348,2020-04-19 08:43:00,Facebook,2259,7.0,0.003098716246126605,82777273087_10158223138003088
350,2020-03-10 16:40:00,Facebook,1771,3.0,0.0016939582156973462,82777273087_10158080009153088
351,2020-09-16 17:16:00,Facebook,2006,9.0,0.00448654037886341,82777273087_10158666792228088
352,2020-06-22 11:22:00,Facebook,2230,21.0,0.009417040358744395,82777273087_10158434354488088
353,2020-08-11 10:08:00,Facebook,1999,12.0,0.006003001500750375,82777273087_10158575905628088
356,2020-10-24 21:45:00,Facebook,1282,6.0,0.0046801872074883,82777273087_10158757399308088
362,2020-07-27 11:22:00,Facebook,1488,6.0,0.004032258064516129,82777273087_10158536652153088
363,2020-10-30 15:48:00,Facebook,1029,7.0,0.006802721088435374,82777273087_10158770749498088
366,2020-10-14 08:08:00,Facebook,1476,8.0,0.005420054200542005,82777273087_10158732817258088
367,2020-11-11 18:09:00,Facebook,1926,8.0,0.004153686396677051,82777273087_10158799727353088
374,2020-02-03 10:13:00,Facebook,3361,34.0,0.010116036893781613,82777273087_10157973615628088
376,2020-12-10 17:19:00,Facebook,1666,9.0,0.005402160864345739,82777273087_10158864964058088
377,2020-04-03 10:44:00,Facebook,1667,5.0,0.002999400119976005,82777273087_10158165959168088
379,2020-07-24 14:03:00,Facebook,1660,8.0,0.004819277108433735,82777273087_10158528963553088
380,2020-02-17 13:51:00,Facebook,3611,39.0,0.010800332317917475,82777273087_10158015856248088
383,2020-06-12 17:29:00,Facebook,2427,10.0,0.004120313143798929,82777273087_10158404978448088
384,2020-03-02 18:50:00,Facebook,4150,68.0,0.0163855421686747,82777273087_10158057311098088
385,2020-09-04 15:19:00,Facebook,1757,8.0,0.004553215708594195,82777273087_10158635792863088
387,2020-03-06 09:51:00,Facebook,1756,6.0,0.003416856492027335,82777273087_10158067330678088
390,2020-06-17 16:49:00,Facebook,2181,6.0,0.002751031636863824,82777273087_10158419681093088
392,2020-05-29 17:07:00,Facebook,2173,9.0,0.0041417395306028535,82777273087_10158361664243088
398,2020-05-04 07:31:00,Facebook,1617,6.0,0.0037105751391465678,82777273087_10158280168963088
400,2020-12-24 10:55:00,Facebook,1506,9.0,0.00597609561752988,82777273087_10158896430188088
401,2020-10-23 15:42:00,Facebook,1394,5.0,0.003586800573888092,82777273087_10158754188783088
405,2020-07-10 17:03:00,Facebook,2345,13.0,0.005543710021321962,82777273087_10158491910973088
407,2020-10-17 18:42:00,Facebook,1808,9.0,0.00497787610619469,82777273087_10158740988493088
409,2020-02-29 12:22:00,Facebook,2226,9.0,0.004043126684636119,82777273087_10158050562838088
411,2020-02-22 10:29:00,Facebook,1897,9.0,0.004744333157617291,82777273087_10158029900048088
412,2020-12-01 16:08:00,Facebook,1442,29.0,0.02011095700416089,82777273087_10158843935898088
413,2020-02-25 14:49:00,Facebook,4416,89.0,0.020153985507246376,82777273087_10158039223088088
419,2020-06-08 20:33:00,Facebook,2176,7.0,0.003216911764705882,82777273087_10158393368433088
423,2020-10-28 19:05:00,Facebook,1549,6.0,0.003873466752743706,82777273087_10158766463563088
424,2020-11-07 21:07:00,Facebook,1753,8.0,0.004563605248146035,82777273087_10158791122108088
429,2020-10-02 10:50:00,Facebook,2057,8.0,0.003889158969372873,82777273087_10158704340293088
431,2020-03-13 10:17:00,Facebook,2361,10.0,0.004235493434985175,82777273087_10158088033358088
432,2020-11-24 15:41:00,Facebook,1436,8.0,0.005571030640668524,82777273087_10158829072788088
433,2020-08-15 15:12:00,Facebook,2148,10.0,0.004655493482309125,82777273087_10158586078193088
439,2020-04-28 10:06:00,Facebook,1734,8.0,0.00461361014994233,82777273087_10158259116988088
440,2020-04-13 11:10:00,Facebook,1731,6.0,0.0034662045060658577,82777273087_10158201103913088
444,2020-09-27 10:36:00,Facebook,2121,12.0,0.005657708628005658,82777273087_10158692448328088
445,2020-05-25 11:06:00,Facebook,2412,9.0,0.0037313432835820895,82777273087_10158348090013088
446,2020-09-19 10:49:00,Facebook,2205,16.0,0.0072562358276643995,82777273087_10158673348453088
448,2020-02-24 09:48:00,Facebook,1693,6.0,0.0035440047253396337,82777273087_10158035694743088
450,2020-03-28 14:57:00,Facebook,2383,13.0,0.005455308434746118,82777273087_10158145134503088
455,2020-08-18 13:45:00,Facebook,2262,14.0,0.00618921308576481,82777273087_10158592969453088
456,2020-02-12 09:49:00,Facebook,1666,10.0,0.006002400960384154,82777273087_10158000127423088
459,2020-01-21 16:45:00,Facebook,1522,15.0,0.00985545335085414,82777273087_10157931418483088
460,2020-01-17 08:30:00,Facebook,1844,5.0,0.0027114967462039045,82777273087_10157918954473088
461,2020-05-09 17:54:00,Facebook,1935,8.0,0.004134366925064599,82777273087_10158299335523088
462,2020-06-25 17:00:00,Facebook,1837,8.0,0.004354926510615134,82777273087_10158444299318088
465,2020-01-07 10:08:00,Facebook,2021,11.0,0.0054428500742206825,82777273087_10157890153483088
466,2020-03-03 10:24:00,Facebook,1539,10.0,0.00649772579597141,82777273087_10158059012253088
467,2020-08-25 13:04:00,Facebook,1823,8.0,0.004388370817334065,82777273087_10158609927308088
471,2020-02-26 09:01:00,Facebook,1529,5.0,0.0032701111837802484,82777273087_10158041101848088
472,2020-06-26 17:39:00,Facebook,1043,4.0,0.003835091083413231,82777273087_10158447390998088
473,2020-05-28 16:18:00,Facebook,1987,9.0,0.004529441368897836,82777273087_10158358205108088
475,2020-05-22 15:56:00,Facebook,8637,193.0,0.022345721894176218,82777273087_10158339605663088
480,2020-11-11 15:40:00,Facebook,940,4.0,0.00425531914893617,82777273087_10158785249163088
482,2020-08-03 14:50:00,Facebook,1773,8.0,0.0045121263395375075,82777273087_10158555790998088
486,2020-05-13 20:07:00,Facebook,2132,10.0,0.004690431519699813,82777273087_10158312376203088
487,2020-10-16 17:19:00,Facebook,1574,8.0,0.005082592121982211,82777273087_10158738371423088
495,2020-10-25 10:18:00,Facebook,1469,7.0,0.004765146358066712,82777273087_10158758546003088
496,2020-10-16 17:19:00,Facebook,1555,12.0,0.0077170418006430866,82777273087_10158738371553088
500,2020-02-10 14:54:00,Facebook,1913,4.0,0.0020909566126502874,82777273087_10157995004278088
501,2020-04-07 11:01:00,Facebook,2184,11.0,0.005036630036630037,82777273087_10158179522888088
505,2020-02-23 11:13:00,Facebook,2353,13.0,0.0055248618784530384,82777273087_10158033110143088
507,2020-04-14 14:17:00,Facebook,1897,6.0,0.0031628887717448603,82777273087_10158205221933088
510,2020-03-25 10:45:00,Facebook,2339,12.0,0.005130397605814451,82777273087_10158132451473088
511,2020-08-06 15:38:00,Facebook,1529,6.0,0.003924133420536298,82777273087_10158563783328088
513,2020-08-13 15:45:00,Facebook,1790,9.0,0.005027932960893855,82777273087_10158581366593088
518,2020-03-12 17:24:00,Facebook,2049,10.0,0.004880429477794046,82777273087_10158085928218088
520,2020-10-31 14:28:00,Facebook,1958,18.0,0.009193054136874362,82777273087_10158773156638088
521,2020-01-31 17:06:00,Facebook,2045,14.0,0.006845965770171149,82777273087_10157965037073088
523,2020-05-19 14:56:00,Facebook,2482,16.0,0.0064464141821112,82777273087_10158329922978088
527,2020-03-20 10:41:00,Facebook,2558,11.0,0.004300234558248631,82777273087_10158112695763088
530,2020-07-18 15:30:00,Facebook,2370,12.0,0.005063291139240506,82777273087_10158513085658088
531,2020-05-13 16:40:00,Facebook,1752,9.0,0.005136986301369863,82777273087_10158311922323088
533,2020-06-20 15:12:00,Facebook,2711,22.0,0.008115086683880487,82777273087_10158428587453088
534,2020-04-03 10:41:00,Facebook,2010,6.0,0.0029850746268656717,82777273087_10158165950533088
537,2020-07-17 14:46:00,Facebook,1822,13.0,0.007135016465422613,82777273087_10158510574088088
540,2020-02-16 10:07:00,Facebook,2071,6.0,0.0028971511347175277,82777273087_10158012408448088
541,2020-08-11 15:13:00,Facebook,1466,6.0,0.004092769440654843,82777273087_10158576581563088
543,2020-04-21 19:38:00,Facebook,1972,14.0,0.007099391480730223,82777273087_10158233164283088
545,2020-10-23 16:40:00,Facebook,1624,7.0,0.004310344827586207,82777273087_10158754328063088
549,2020-03-21 11:27:00,Facebook,2123,8.0,0.0037682524729156855,82777273087_10158116766788088
556,2020-06-13 14:50:00,Facebook,2594,8.0,0.0030840400925212026,82777273087_10158407732668088
557,2020-02-28 11:40:00,Facebook,1505,3.0,0.0019933554817275745,82777273087_10158047473978088
563,2020-12-03 16:41:00,Facebook,414,4.0,0.00966183574879227,82777273087_10158848473268088
565,2020-04-10 10:41:00,Facebook,1659,8.0,0.004822182037371911,82777273087_10158190067388088
566,2020-11-08 09:24:00,Facebook,1656,6.0,0.0036231884057971015,82777273087_10158792264308088
568,2020-12-19 21:10:00,Facebook,1977,17.0,0.008598887202832575,82777273087_10158885983908088
571,2020-05-04 16:37:00,Facebook,987,4.0,0.004052684903748734,82777273087_10158281668398088
572,2020-12-18 14:20:00,Facebook,1151,6.0,0.005212858384013901,82777273087_10158882888468088
575,2020-05-31 10:46:00,Facebook,2695,14.0,0.005194805194805195,82777273087_10158366996908088
576,2020-03-17 09:17:00,Facebook,2123,12.0,0.005652378709373528,82777273087_10158101018628088
577,2020-05-11 11:33:00,Facebook,2122,8.0,0.003770028275212064,82777273087_10158305255443088
578,2020-05-01 10:44:00,Facebook,1385,4.0,0.002888086642599278,82777273087_10158270111528088
581,2020-03-29 18:45:00,Facebook,2352,8.0,0.003401360544217687,82777273087_10158149607468088
582,2020-07-07 11:29:00,Facebook,1861,10.0,0.0053734551316496505,82777273087_10158482934458088
587,2020-10-22 15:17:00,Facebook,1289,6.0,0.004654771140418929,82777273087_10158752026503088
591,2020-08-28 16:50:00,Facebook,2085,14.0,0.00671462829736211,82777273087_10158617648468088
592,2020-12-05 21:09:00,Facebook,2073,20.0,0.00964785335262904,82777273087_10158854141323088
593,2020-09-23 15:09:00,Facebook,1036,6.0,0.005791505791505791,82777273087_10158683218573088
594,2020-04-03 17:54:00,Facebook,2468,12.0,0.004862236628849271,82777273087_10158167129278088
595,2020-03-26 10:37:00,Facebook,2067,9.0,0.0043541364296081275,82777273087_10158136274513088
596,2020-11-19 15:53:00,Facebook,1979,15.0,0.007579585649317837,82777273087_10158817937033088
598,2020-07-06 09:25:00,Facebook,1740,9.0,0.005172413793103448,82777273087_10158479905138088
601,2020-04-06 11:03:00,Facebook,2041,6.0,0.002939735423811857,82777273087_10158176250958088
604,2020-08-18 13:27:00,Facebook,2339,11.0,0.00470286447199658,82777273087_10158592945483088
606,2020-07-06 10:55:00,Facebook,2564,14.0,0.00546021840873635,82777273087_10158480125723088
608,2020-05-05 19:42:00,Facebook,1706,8.0,0.004689331770222743,82777273087_10158285545688088
612,2020-02-09 03:42:00,Facebook,2319,7.0,0.00301854247520483,82777273087_10157990491088088
614,2020-01-31 17:41:00,Facebook,1004,8.0,0.00796812749003984,82777273087_10157965096228088
615,2020-12-15 06:11:00,Facebook,1486,39.0,0.026244952893674293,82777273087_10158875132013088
617,2020-04-17 13:41:00,Facebook,1921,11.0,0.005726184279021343,82777273087_10158216310408088
622,2020-04-24 13:03:00,Facebook,1297,5.0,0.0038550501156515036,82777273087_10158244159728088
623,2020-04-14 19:41:00,Facebook,2210,4.0,0.0018099547511312218,82777273087_10158206150583088
624,2020-04-27 19:34:00,Facebook,2436,14.0,0.005747126436781609,82777273087_10158257066923088
625,2020-01-29 09:44:00,Facebook,2275,15.0,0.006593406593406593,82777273087_10157955319268088
628,2020-03-14 15:16:00,Facebook,2571,16.0,0.006223259432127577,82777273087_10158092037818088
637,2020-09-11 16:57:00,Facebook,1571,11.0,0.007001909611712286,82777273087_10158653538303088
642,2020-08-01 15:36:00,Facebook,2087,10.0,0.004791566842357451,82777273087_10158550519463088
645,2020-07-21 19:00:00,Facebook,4234,111.0,0.026216343882853092,82777273087_3126875050723588
647,2020-11-26 08:09:00,Facebook,1931,20.0,0.010357327809425169,82777273087_10158832482568088
649,2020-05-10 11:14:00,Facebook,2369,8.0,0.0033769523005487546,82777273087_10158302036218088
653,2020-03-09 19:54:00,Facebook,2576,16.0,0.006211180124223602,82777273087_10158077551878088
656,2020-05-20 20:07:00,Facebook,1982,8.0,0.004036326942482341,82777273087_10158333781108088
657,2020-09-01 09:19:00,Facebook,1759,6.0,0.0034110289937464467,82777273087_10158627382878088
660,2020-08-19 18:47:00,Facebook,2040,13.0,0.006372549019607843,82777273087_10158595942183088
661,2020-04-09 16:15:00,Facebook,1092,1.0,0.0009157509157509158,82777273087_10158187316113088
663,2020-12-22 06:27:00,Facebook,1600,14.0,0.00875,82777273087_10158891528358088
665,2020-02-14 16:52:00,Facebook,1961,14.0,0.0071392146863844975,82777273087_10158007458523088
669,2020-10-09 17:15:00,Facebook,1738,12.0,0.006904487917146145,82777273087_10158721361528088
670,2020-12-21 16:00:00,Facebook,1921,39.0,0.02030192608016658,82777273087_1082006465607466
671,2020-08-04 11:11:00,Facebook,2243,11.0,0.00490414623272403,82777273087_10158557886348088
672,2020-11-28 21:08:00,Facebook,1518,12.0,0.007905138339920948,82777273087_10158837977933088
675,2020-04-08 16:23:00,Facebook,2016,16.0,0.007936507936507936,82777273087_10158183957043088
687,2020-03-15 18:54:00,Facebook,2490,9.0,0.0036144578313253013,82777273087_10158095949578088
690,2020-09-14 19:24:00,Facebook,1987,24.0,0.012078510317060896,82777273087_10158661662263088
692,2020-12-25 14:22:00,Facebook,2549,32.0,0.012553942722636328,82777273087_10158899816348088
695,2020-05-07 15:25:00,Facebook,1554,12.0,0.007722007722007722,82777273087_10158291972528088
698,2020-03-07 10:30:00,Facebook,1902,10.0,0.005257623554153523,82777273087_10158070243933088
702,2020-05-01 10:37:00,Facebook,1538,9.0,0.005851755526657998,82777273087_10158270093383088
703,2020-04-18 15:18:00,Facebook,2375,15.0,0.00631578947368421,82777273087_10158220302128088
704,2020-04-22 17:36:00,Facebook,1675,10.0,0.005970149253731343,82777273087_10158236896133088
709,2020-07-29 17:03:00,Facebook,2219,15.0,0.0067598017124831005,82777273087_10158542925598088
710,2020-06-12 19:04:00,Facebook,2143,8.0,0.003733084461035931,82777273087_10158405254043088
711,2020-08-24 15:17:00,Facebook,2001,19.0,0.009495252373813094,82777273087_10158607753938088
713,2020-05-04 11:03:00,Facebook,2207,21.0,0.0095151789759855,82777273087_10158280752663088
714,2020-11-15 07:32:00,Facebook,1240,7.0,0.00564516129032258,82777273087_10158808017078088
716,2020-05-26 15:19:00,Facebook,2343,15.0,0.006402048655569782,82777273087_10158351790333088
725,2020-07-09 17:24:00,Facebook,2392,11.0,0.00459866220735786,82777273087_10158489132208088
729,2020-02-18 10:03:00,Facebook,1568,3.0,0.001913265306122449,82777273087_10158018069943088
730,2020-02-26 10:24:00,Facebook,1976,17.0,0.00860323886639676,82777273087_10158041333178088
733,2020-05-16 15:19:00,Facebook,2578,15.0,0.0058184639255236615,82777273087_10158320860028088
736,2020-09-17 15:43:00,Facebook,1693,10.0,0.005906674542232723,82777273087_10158669039848088
741,2020-06-30 15:36:00,Facebook,2146,13.0,0.0060577819198508855,82777273087_10158461238673088
743,2020-06-27 10:32:00,Facebook,2478,25.0,0.010088781275221953,82777273087_10158449322213088
744,2020-05-18 19:30:00,Facebook,2273,20.0,0.008798944126704795,82777273087_10158327552193088
746,2020-10-02 15:52:00,Facebook,1871,13.0,0.00694815606627472,82777273087_10158704909308088
751,2020-07-31 10:43:00,Facebook,2125,13.0,0.00611764705882353,82777273087_10158547384923088
752,2020-08-11 11:10:00,Facebook,2517,10.0,0.003972983710766786,82777273087_10158576027613088
754,2020-04-02 11:00:00,Facebook,1979,13.0,0.006568974229408792,82777273087_10158162522313088
757,2020-12-11 13:36:00,Facebook,1116,6.0,0.005376344086021506,82777273087_10158866812188088
758,2020-05-24 11:13:00,Facebook,1311,10.0,0.007627765064836003,82777273087_10158345121988088
760,2020-03-16 19:48:00,Facebook,2030,12.0,0.005911330049261084,82777273087_10158099316453088
761,2020-07-05 14:46:00,Facebook,2095,11.0,0.005250596658711217,82777273087_10158477891208088
762,2020-04-20 11:00:00,Facebook,1766,6.0,0.0033975084937712344,82777273087_10158227542458088
763,2020-10-21 14:43:00,Facebook,1633,12.0,0.007348438456827924,82777273087_10158749704658088
766,2020-11-11 13:35:00,Facebook,1823,13.0,0.007131102578167855,82777273087_10158799215683088
768,2020-10-10 22:09:00,Facebook,2280,18.0,0.007894736842105263,82777273087_10158724831553088
769,2020-11-30 16:00:00,Facebook,1240,29.0,0.02338709677419355,82777273087_288086319245824
771,2020-02-25 10:01:00,Facebook,2008,12.0,0.00597609561752988,82777273087_10158038552993088
773,2020-09-07 11:00:00,Facebook,2137,11.0,0.005147402901263453,82777273087_10158642785318088
774,2020-04-12 10:45:00,Facebook,2323,13.0,0.005596211795092553,82777273087_10158197465543088
781,2020-09-13 10:19:00,Facebook,1665,15.0,0.009009009009009009,82777273087_10158657872398088
782,2020-07-17 17:30:00,Facebook,1344,9.0,0.006696428571428571,82777273087_10158510883488088
785,2020-07-02 10:47:00,Facebook,2737,18.0,0.006576543660942638,82777273087_10158468182088088
786,2020-08-22 15:37:00,Facebook,1908,11.0,0.005765199161425576,82777273087_10158602984448088
790,2020-07-25 10:27:00,Facebook,1648,19.0,0.011529126213592233,82777273087_10158531170438088
791,2020-09-15 11:00:00,Facebook,1584,12.0,0.007575757575757576,82777273087_10158663336328088
