Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Linked Content,Impressions,Organic Impressions,Paid Impressions,Reach,Organic Reach,Paid Reach,Potential Reach,Engagement Rate (per Impression),Engagements,Reactions,Likes,Love Reactions,Haha Reactions,Wow Reactions,Sad Reactions,Angry Reactions,Comments,Shares,Saves,Post Link Clicks,Other Post Clicks,Post Clicks (All),Other Engagements,Negative Feedback,Video Views,Organic Video Views,Paid Video Views,Partial Video Views,Organic Partial Video Views,Paid Partial Video Views,Full Video Views,Organic Full Video Views,Paid Full Video Views,Story Taps Back,Story Taps Forward,Story Exits,Tags
11/9/2020 4:07 pm PST,17865151763110223,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CHY7g8UlM9T/,"Creation in Quarantine: ANTIDOTE

Just published on @oneeightymagazine is one of three fashion magazines styled and produced by editorial styling students. Sheltering in place, or even in quarantine, and without access to any of their usual resources, these students provided to be resilient and creative. #linkinbio",,"5,677",,,"5,250",,,,5.7%,326,313,313,,,,,,3,,10,,,,,,,,,,,,,,,,,,Student Work
7/6/2020 4:49 pm PDT,17889442132561657,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CCUdSxcleCu/,"“The secret of getting ahead is getting started.” ~Mark Twain

📸 titled ""Golden Gate Sailing"" by @aauphoto's Nathaniel Bernardo

#mondaymotivation #goldengate #photographyschool #marktwain",,"6,366",,,"5,963",,,,5.8%,367,357,357,,,,,,3,,7,,,,,,,,,,,,,,,,,,"PH, Student Work"
2/1/2020 10:10 am PST,82777273087_10157967322278088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10157967322278088/,"Is fine art still relevant today? Despite the many changes in technology and the job market, #ArtU’s Director of Sculpture Tom Durham thinks so. Let him explain why: https://bit.ly/30qZHTy",https://bit.ly/30qZHTy,"10,682","2,303","8,379","6,926","2,249","4,806",,5.8%,617,523,486,30,6,1,0,0,5,15,,28,46,74,,0,,,,,,,,,,,,,"FA, blog, faculty success"
8/15/2020 4:47 pm PDT,17848397036298971,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CD7c3J_FTsI/,"What’s the animation industry *really* like? Well, Pixar animator Michal Makarewicz and actor and AnimC Director of Operations John Arkoosh have the answers! Here are the tips and advice they told #ArtU animation students at the Tea Time Animation Club. Full story #inbio",,"6,768",,,"6,386",,,,5.8%,393,375,375,,,,,,1,,17,,,,,,,,,,,,,,,,,,"ANM, Student success, www"
5/5/2020 2:45 pm PDT,18109687840120616,Instagram,Post,Video,academy_of_art,Tiffany Liao,https://www.instagram.com/p/B_0l2vKAgAe/,"Brace Yourselves, Something BIG is Coming... 🏆 Any guesses?",,"3,513",,,"3,145",,,,5.8%,204,193,193,,,,,,4,,7,,,,,,880,,,,,,0,,,,,,"Awards & Honors, Student Work, spring show"
1/21/2020 5:37 pm PST,17874524497548619,Instagram,Post,Video,academy_of_art, ,https://www.instagram.com/p/B7molcuKY1B/,"We Have 100k Followers on #LinkedIn!! Thank you to everyone who has made #ArtU a part of your network!

If you're not following us yet, you should!",,"7,145",,,"6,526",,,,5.8%,416,407,407,,,,,,3,,6,,,,,,"1,756",,,,,,0,,,,,,
12/11/2020 6:51 am PST,17898179185641234,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CIqVVLsD5To/,"We ❤️ the style of ""The Daughter"" by School of #VisualDevelopment's Kitikhun Vongsayan!",,"4,396",,,"4,157",,,,5.8%,256,245,245,,,,,,0,,11,,,,,,,,,,,,,,,,,,Student Work
3/12/2020 8:08 am PDT,17848541713964375,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B9o1djxDoPQ/,Can not get enough of #ArtU Illustration MFA alumna @marisaaragonware’s paper sculptures! See her work #inbio,,"6,313",,,"5,621",,,,5.8%,368,349,349,,,,,,0,,19,,,,,,,,,,,,,,,,,,"ILL, alumni success, website"
10/4/2020 4:54 pm PDT,18119072683179204,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CF8NaMOFw7-/,"Open the door to your future!

📸 by @aau.photo's Jules Garber. Check out full portfolio #linkinbio 
https://bit.ly/3cErzKc",,"5,470",,,"5,235",,,,5.8%,319,308,308,,,,,,1,,10,,,,,,,,,,,,,,,,,,"PH, Student Work, spring show"
11/2/2020 3:46 pm PST,17884599421819757,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CHG3jHRFjOO/,"Creation in Quarantine: 1SOLATION

Just published on @oneeightymagazine part one of three fashion magazines styled and produced by editorial styling students. Sheltering in place, or even in quarantine, and without access to any of their usual resources, these students proved to be resilient and clever. @academyufashion

Link in bio!",,"3,781",,,"3,678",,,,5.8%,221,219,219,,,,,,0,,2,,,,,,,,,,,,,,,,,,"FSH, Student Work"
4/15/2020 5:08 pm PDT,18026429101271287,Instagram,Post,Carousel,academy_of_art, ,https://www.instagram.com/p/B_BWSHFgGuC/,"Repost @alexandermcqueen: McQueen Creators

This week we invite you to create your own print at home, using the following iconic Alexander McQueen prints for inspiration.

Find or build your tools and materials. Make your own stamps, blocks or devise a screen to print with. Or simply free-hand draw or paint your interpretation.

Photograph and share your creations on Instagram by tagging @AlexanderMcQueen #McQueenCreators.

Share your creations with us by Tuesday 21st April to be featured on our channel.

Tomorrow, @SimonUngless, long-time Alexander McQueen friend and collaborator and the creative behind the extraordinary prints for shows including The Birds and Dante, will share his own print projects from his home studio – he is Executive Director of the school of fashion at the Academy of Art University, San Francisco.

#StayAtHome",,"5,113",,,"4,340",,,,5.9%,300,284,284,,,,,,2,,14,,,,,,,,,,,,,,,,,,FSH
4/7/2020 7:54 am PDT,18104027812190789,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B-rwhvYFtNF/,You finally have time to get to all the games you’ve been wanting to play! 🎮 But which ones are the best? Here’s our list of the best games and console launches in the last 10 years #linkinbio 🎨 by #ArtU's Yixin Zhao,,"6,490",,,"6,145",,,,5.9%,381,360,360,,,,,,4,,17,,,,,,,,,,,,,,,,,,"GAM, Industry Spotlight, blog"
1/12/2020 11:42 am PST,17861652139639773,Instagram,Post,Photo,academy_of_art,Tiffany Liao,https://www.instagram.com/p/B7O1HmzFJNC/,"Happy #2020 and winter holiday! 🎉 What was your favorite moment or project from school last year? Tag us and use #ArtUFaves to be featured!

We absolutely love this project from the architecture department! 💖",,"5,749",,,"5,211",,,,5.9%,338,330,330,,,,,,2,,6,,,,,,,,,,,,,,,,,,ArtU
8/23/2020 3:03 pm PDT,82777273087_10158605421413088,Facebook,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158605421413088/?type=3,"Fall is almost here! Don’t let another year pass you by, get the art and design courses you need today: https://bit.ly/32nyHUp

📷 by School of Animation & Visual Effects Summer Shih",https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158605421413088/?type=3,"8,467","2,666","5,801","6,591","2,477","4,203",,5.9%,499,399,377,16,2,3,1,0,7,8,,4,81,85,,0,,,,,,,,,,,,,"Student Work, fall start"
3/12/2020 5:34 pm PDT,17842321739058350,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B9p2UAqlA_r/,Our onsite students have switched to online this week and aren’t missing a beat! #ArtU has been offering art and design degree programs 100% online for 16 years. Accepting applications for summer and fall! #LinkInBio,,"8,452",,,"7,412",,,,5.9%,499,466,466,,,,,,3,,30,,,,,,,,,,,,,,,,,,online
7/19/2020 5:13 pm PDT,17858555564059981,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CC1-X15FQcs/,"Pandemics, droughts, floods, earthquakes – artists throughout history have captured them all. See how even during the darkest times, artists have showed the human experience #linkinbio",,"6,773",,,"6,245",,,,5.9%,400,386,386,,,,,,7,,7,,,,,,,,,,,,,,,,,,"Industry Spotlight, blog"
6/30/2020 5:15 pm PDT,17873834998742075,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CCFDgGQFCSO/,Create the sleek home you’ve always wanted with these redecorating ideas! Learn more about interior design’s top style with a degree from #ArtU's @academyart_iad! Full story #linkinbio,,"6,752",,,"6,407",,,,5.9%,399,376,376,,,,,,2,,21,,,,,,,,,,,,,,,,,,"IAD, Industry Spotlight, blog"
9/30/2020 8:08 am PDT,17876165341869202,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CFw-Ck8F0cG/,Design by @landarch.artu's Felix Torresnieves. See their portfolio #linkinbio,,"5,141",,,"4,714",,,,5.9%,304,292,292,,,,,,0,,12,,,,,,,,,,,,,,,,,,"LAN, Student Work, spring show"
4/6/2020 7:55 pm PDT,82777273087_10158177676183088,Facebook,Post,Photo,Academy of Art University,Tiffany Liao,https://www.facebook.com/82777273087/posts/10158177676183088/?substory_index=0,"Looking for ways to give back to the world? Tag us and use #ArtUGoGreen to submit your best sustainability designs for a chance to win a Furoshiki prize by April 17. Winners will be announced on #EarthDay, April 22. https://bit.ly/3aCKyTL",https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158177676183088/?type=3,"14,256","1,255","13,001","9,719","1,180","8,692",,5.9%,843,706,362,338,5,0,0,1,10,7,,15,105,120,,1,,,,,,,,,,,,,
6/9/2020 10:47 am PDT,82777273087_10158394908418088,Facebook,Post,Photo,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158394908418088/?type=3,"Make the most of your summer! ☀️

Get a jump start on finishing your art and design degree. Sign up for our summer term and don’t let another semester pass you by. School starts June 22nd: https://bit.ly/2zCjh6v

📷 title """"Sitting in a Fog"""" by @aauphoto's Chris Boehm",https://www.facebook.com/AcademyofArtUniversity/photos/a.244035553087/10158394908418088/?type=3,"7,144","2,860","4,283","5,924","2,641","3,216",,5.9%,423,342,314,25,0,3,0,0,3,11,,4,63,67,,0,,,,,,,,,,,,,"PH, Student Work, spring show, summer start"
4/8/2020 1:27 pm PDT,18137907589029623,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B-u7d2AFUWr/,Everyone is doing all that they can to help our frontline medical workers 🙌 fight #Covid19! We are so proud of our @academyartid students who are using #3Dprinters to create masks and face shields to protect #SaintFrancisHospital workers. Watch @abc7newsbayarea and @max_niehaus explain how #ArtU students are helping! 💪 #linkinbio,,"5,572",,,"5,413",,,,5.9%,330,319,319,,,,,,0,,11,,,,,,,,,,,,,,,,,,"Student success, pr"
1/13/2020 4:22 pm PST,18122408743010693,Instagram,Post,Video,academy_of_art, ,https://www.instagram.com/p/B7R5zP4AFNb/,"📢 New Year, New You #Giveaway!

The New Year is here - how are your fitness resolutions doing? 🏋️‍♀️ @urban_knights have resolved to giving it their all on the court this year! Follow them to see upcoming games and get inspired by our #D2 artist athletes this season! Go over to #Facebook and share this post to be randomly selected to win an Urban Knights shirt by 1/15/20!",,"4,755",,,"4,142",,,,5.9%,282,274,274,,,,,,0,,8,,,,,,"1,630",,,,,,0,,,,,,
8/17/2020 5:54 pm PDT,82777273087_10158591085363088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158591085363088/,"“We’ve done a pretty good job of cleaning up and making Union Square a safer space, and [now] we want to reclaim the alleyway for pedestrians,” says Bri Caspersen, USBID senior project coordinator. “Now that streets are clean and safe, it’s important to make them destinations for people to come to.” See how two Landscape Architecture students created concepts that re-imagine the space. Full story: https://bit.ly/320kVJt",https://bit.ly/320kVJt,"12,793","1,751","11,042","9,478","1,648","8,143",,5.9%,760,483,476,6,0,0,0,1,8,7,,83,179,262,,1,,,,,,,,,,,,,"LAN, SF, Student success, website, www"
5/9/2020 7:55 am PDT,6664900483796340737,LinkedIn,Post,Link,Academy of Art University,Jennifer Sacoolas,https://linkedin.com/feed/update/urn:li:activity:6664900484379348992,There’s no stopping #ArtU’s Spring Show Student Showcase! Learn how #ArtU will be showing of the best of the best student work virtually this year: https://bit.ly/3ba8xc8,https://bit.ly/3ba8xc8,"3,215",,,,,,,5.9%,191,76,76,,,,,,0,6,,109,,109,,,,,,,,,,,,,,,"Student Work, blog, spring show"
6/25/2020 7:50 pm PDT,17863615957928615,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CB4dQ16FX2L/,"""The purpose of art is washing the dust of daily life off our souls."" ~Pablo Picasso 📷 titled ""Liminal Space: Where the Conscious and the Unconscious Meet to Dance"" by @aauphoto's Kimberley Bermender 
See more #ArtU #SpringShow2020 artists #linkinbio",,"6,311",,,"5,770",,,,5.9%,375,363,363,,,,,,1,,11,,,,,,,,,,,,,,,,,,"Student Work, WednesdayWisdom, spring show"
10/7/2020 8:33 am PDT,82777273087_10158715660318088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158715660318088/,"Jung Saem Mool 정샘물뷰티 was a makeup artist before she attended #ArtU, but it was her time at our School of Fine Arts that helped upgrade her skills. https://bit.ly/34nEfBi",https://bit.ly/34nEfBi,"8,829","1,822","7,007","6,546","1,718","4,806",,6%,526,435,423,9,2,1,0,0,8,6,,29,48,77,,0,,,,,,,,,,,,,"FA, alumni success, website"
3/10/2020 10:56 am PDT,82777273087_10158079235013088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158079235013088/,"ECO 👏 FRIENDLY 👏DESIGN 👏

Sustainable design isn’t just a trend, it’s the new standard. Find out how different industries are adopting eco-friendlier practices: https://bit.ly/3cfwSPx",https://bit.ly/3cfwSPx,"21,144","2,472","18,672","14,403","2,470","11,634",,6%,"1,260",967,875,84,4,4,0,0,9,47,,107,130,237,,0,,,,,,,,,,,,,"Industry Spotlight, blog"
5/14/2020 7:47 pm PDT,17868700732767324,Instagram,Post,Video,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CAMTikXllKY/,"What’s your artistic process? 👩‍🎨 Learn how to take your art to industry standards, just like @aauphoto’s @steelecapture! What do you want to be? Learn more about our school and programs today! #linkinbio",,"3,493",,,"3,201",,,,6%,209,185,185,,,,,,3,,21,,,,,,"1,015",,,,,,0,,,,,,"Faculty, PH, alumni success, video"
12/14/2020 7:08 am PST,1338501014916390920,Twitter,Tweet,Photo,academy_of_art,Jennifer Sacoolas,https://twitter.com/academy_of_art/status/1338501014916390920,"“NO EXCUSE, JUST PRODUCE,” New week, new opportunities.😉 Make the best out of this week!! 💪💪💪 #MotivationMonday #GritandGrind #NoBarriers #ARTUFAM @ARTUWBB https://t.co/To0DCqMq7x",https://twitter.com/academy_of_art/status/1338501014916390920/photo/1,"1,353",,,,,,"21,380",6%,81,7,7,,,,,,0,4,,,70,70,0,,,,,,,,,,,,,,engagement
11/16/2020 3:50 pm PST,18172187917055914,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CHq7IiwjoHq/,"From archive, MFA Senior Collection FW2018 by @yunanmadesign, photo by @danielle_rueda #mfaseniorvollction #nyfashionweek #singlebedknittingmachine #knitweargarmentconstructionanddrsign @academyuknitweardesign",,"4,592",,,"4,267",,,,6%,275,265,265,,,,,,2,,8,,,,,,,,,,,,,,,,,,Student Work
3/13/2020 9:25 am PDT,18097396531137606,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B9rjESkFYDi/,"🎮 + 🎬 = 😍

The crossover between #movies and #videogames are here to stay! See how these two industries collide #inbio",,"7,588",,,"6,879",,,,6%,455,424,424,,,,,,2,,29,,,,,,,,,,,,,,,,,,"GAM, Industry Spotlight, MPTV, blog"
7/23/2020 3:37 pm PDT,18108890521150005,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CDAGkOqFQtP/,"“The artist's job is to be a witness to his time in history.” ~Robert Rauschenberg

📷 by @aauphoto's Janelle Orth",,"4,819",,,"4,382",,,,6%,289,287,287,,,,,,0,,2,,,,,,,,,,,,,,,,,,"PH, Student Work, WednesdayWisdom"
2/19/2020 11:55 am PST,18082476235164457,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/B8ws0a5FHlh/,"#ArtU’s @aauphoto alumna's image series, “Made in the Shade,” pictures herself as female characters in mid-century modern settings. See her work #inbio",,"5,222",,,"4,744",,,,6%,314,305,305,,,,,,2,,7,,,,,,,,,,,,,,,,,,"PH, alumni success, website"
10/19/2020 4:49 pm PDT,18123436894180794,Instagram,Post,Photo,academy_of_art,Jennifer Sacoolas,https://www.instagram.com/p/CGi0w57FtUG/,"Want to be a better at figure drawing? Of course, you do! Here are some figuring drawing basics and helpful tips for you to be your best! 

1. Take charge of the paper: Start by laying out a rectangle which will contain the entirety of the figure you are drawing. This will allow you to size the figure as you wish and lay out the composition on the page as you like.
2. Measure: There is something of a split amongst artists whether you should measure first before drawing or draw first before measuring. Whatever your preference, don’t skip this step, and make sure to get your ratios correct. Also, don’t get fixated on having fixed proportions; trust you what you see and that the proportions in front of your eyes are right.
3. Pay attention to your set-up: A successful life drawing is dependent on your ability to freely mark the paper. Prepare the space and the set-up you need. Some artists will have the best results by being free to move their entire arm, while others prefer to work close to the paper. It is critical to get the right height and incline for your easel so that you can focus on your work conveniently.
4. Warm up: Don’t try to jump right into a long drawing but do some fast sketches of a minute or so to get going. Figure drawing should be about freeing up movement, your line, and your drawing process.

BONUS TIPS to improve drawing the clothed figure try:

1. Practice: Set up a life drawing space with several different fabrics and draw the way they drape and fold. Adjust the lighting in order to study how shading works. Use the same medium you prefer to use for figure drawing. 
2. Look Around: Make a study of the way fabric naturally folds and is compressed. Look at the different shapes that are formed in the process.
Interested in learning more? Send us a DM!",,"6,186",,,"5,793",,,,6%,372,345,345,,,,,,1,,26,,,,,,,,,,,,,,,,,,"Curriculum, FA, Industry Spotlight"
3/20/2020 5:46 pm PDT,82777273087_10158114188438088,Facebook,Post,Link,Academy of Art University,Jennifer Sacoolas,https://www.facebook.com/82777273087/posts/10158114188438088/,"Our #PodcastCreative Mind Episode 2 Is HERE! 

For this Creative Mind #podcast episode, Bobby welcomes another professional illustrator as guest. This time, it's faculty member and internationally published Children’s book author Julie Downing. Listen here: https://bit.ly/2Qs3gVP""",https://bit.ly/2Qs3gVP,"9,757","2,238","7,519","7,292","2,130","5,243",,6%,587,519,507,8,2,2,0,0,2,6,,31,29,60,,2,,,,,,,,,,,,,
